332;Growth in MPCE(URP) at current and constant prices since 1993-94;Ministry of Statistics and Programme Implementation;Statistics;The table refers to the growth in monthly per capita consumption expenditure (uniform reference period) for from four full-scale surveys of consumer expenditure including the 68th round survey.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
333;Estimated number of workers in trading sector in different States/UTs;Ministry of Statistics and Programme Implementation;Unorganized Sector WorkersLabour & Employment;The table presents estimated number of workers in unincorporated non-agricultural in trading sector for each states/UTs by sector and enterprise type. The percentage share indicated in column 11 has been calculated for all enterprises in the combined sector and the table has been ranked on the basis of decreasing percentage share.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
334;Estimated number of workers in other services sector in different States/UTs;Ministry of Statistics and Programme Implementation;Unorganized Sector WorkersLabour & Employment;The table presents estimated number of workers in unincorporated non-agricultural in other services sector for each states/UTs by sector and enterprise type. The percentage share indicated in column 11 has been calculated for all enterprises in the combined sector and the table has been ranked on the basis of decreasing percentage share.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
335;Estimated number of workers in manufacturing sector in different States/UTs;Ministry of Statistics and Programme Implementation;Unorganized Sector WorkersLabour & Employment;The table presents estimated number of workers in unincorporated non-agricultural in manufacturing sector for each states/UTs by sector and enterprise type. The percentage share indicated in column 11 has been calculated for all enterprises in the combined sector and the table has been ranked on the basis of descending order.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
336;Estimated number of Workers in different States/UTs;Ministry of Statistics and Programme Implementation;Unorganized Sector WorkersLabour & Employment;The table presents estimated number of workers in unincorporated non-agricultural in all sector for each states/UTs by sector and enterprise type. The percentage share indicated in column 11 has been calculated for all enterprises in the combined sector and the table has been ranked on the basis of descending order.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
337;Estimated number of trading enterprises in different States/UTs;Ministry of Statistics and Programme Implementation;Industries;The table presents estimated number of unincorporated non-agricultural trading enterprises in different States and UTs. The percentage share indicated in column 11 has been calculated and sorted based on descending order for all trading enterprises in the combined sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
338;Estimated number of other service enterprises in different States/UTs;Ministry of Statistics and Programme Implementation;Industries;The table presents estimated number of unincorporated non-agricultural other service enterprises in different States and UTs. The percentage share indicated in column 11 has been calculated and sorted based on descending order for all other services enterprises in the combined sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
339;Estimated number of manufacturing enterprises in different States/UTs;Ministry of Statistics and Programme Implementation;Industries;The table presents estimated number of unincorporated non-agricultural manufacturing enterprises in different States and UTs. The percentage share indicated in column 11 has been calculated and sorted based on descending order for all manufacturing enterprises in the combined sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
340;Estimated number of enterprises in different States/UTs;Ministry of Statistics and Programme Implementation;Industries;The table presents estimated number of unincorporated non-agricultural enterprises in different States and UTs. The percentage share indicated in column 11 has been calculated for all enterprises in the combined sector and all other columns has been ranked accordingly on the basis of descending order.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
341;Distribution of persons of each sector of each State/UT over 12 classes of MPCE(URP) for Urban India;Ministry of Statistics and Programme Implementation;Statistics;The table refers to the distribution of person per 1000 number of persons within each Monthly Per Capita Expenditure bracket obtained by the NSS Consumer expenditure survey where household consumer expenditure on each item is recorded for a reference period of last 30 days preceeding the date of survey (also known as uniform reference period MPCE) in Urban India.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
342;Distribution of persons of each sector of each State/UT over 12 classes of Monthly Per Capita Expenditure (URP) for Rural India;Ministry of Statistics and Programme Implementation;Statistics;The table refers to the distribution of person per 1000 no. of persons within each Monthly Per Capita Expenditure bracket obtained by the NSS Consumer expenditure survey when household consumer expenditure on each item is recorded for a reference period of last 30 days preceeding the date of survey (also known as uniform reference period MPCE) in rural India.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
343;Distribution (per 1000) of workers for urban person(male + female) according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to distribution (per 1000) of workers for urban person(male and female) according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
344;Distribution (per 1000) of workers for urban male according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to distribution (per 1000) of workers for urban male according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
345;Distribution (per 1000) of workers for urban female according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to distribution (per 1000) of workers for urban female according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
346;Distribution (per 1000) of workers for rural persons (male + female) according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to the statewise distribution per thousand of workers according to the usual status.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
347;Distribution (per 1000) of workers for rural male according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to the statewise distribution per thousand of workers according to the usual status.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
348;Distribution (per 1000) of workers for rural female according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to the statewise distribution per thousand of workers according to the usual status.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
349;Distribution (per 1000) of workers for female (rural + urban) according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to the statewise distribution per thousand of workers according to the usual status.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
350;Distribution (per 1000) of workers for male (rural + urban) according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to the statewise distribution per thousand of workers according to the usual status.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
351;Distribution (per 1000) of workers for rural and urban person (male + female) according to usual status (taking both principal and subsidiary status together) by broad employment status for each State/UT;Ministry of Statistics and Programme Implementation;EmploymentLabour & Employment;The table refers to the statewise distribution per thousand of workers according to the usual status.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
